Case-1_original_shape_VoxelVolume,Case-1_original_shape_Maximum3DDiameter,Case-1_original_shape_MeshVolume,Case-1_original_shape_MajorAxisLength,Case-1_original_shape_Sphericity,Case-1_original_shape_LeastAxisLength,Case-1_original_shape_Elongation,Case-1_original_shape_SurfaceVolumeRatio,Case-1_original_shape_Maximum2DDiameterSlice,Case-1_original_shape_Flatness,Case-1_original_shape_SurfaceArea,Case-1_original_shape_MinorAxisLength,Case-1_original_shape_Maximum2DDiameterColumn,Case-1_original_shape_Maximum2DDiameterRow,Case-1_original_gldm_GrayLevelVariance,Case-1_original_gldm_HighGrayLevelEmphasis,Case-1_original_gldm_DependenceEntropy,Case-1_original_gldm_DependenceNonUniformity,Case-1_original_gldm_GrayLevelNonUniformity,Case-1_original_gldm_SmallDependenceEmphasis,Case-1_original_gldm_SmallDependenceHighGrayLevelEmphasis,Case-1_original_gldm_DependenceNonUniformityNormalized,Case-1_original_gldm_LargeDependenceEmphasis,Case-1_original_gldm_LargeDependenceLowGrayLevelEmphasis,Case-1_original_gldm_DependenceVariance,Case-1_original_gldm_LargeDependenceHighGrayLevelEmphasis,Case-1_original_gldm_SmallDependenceLowGrayLevelEmphasis,Case-1_original_gldm_LowGrayLevelEmphasis,Case-1_original_glcm_JointAverage,Case-1_original_glcm_SumAverage,Case-1_original_glcm_JointEntropy,Case-1_original_glcm_ClusterShade,Case-1_original_glcm_MaximumProbability,Case-1_original_glcm_Idmn,Case-1_original_glcm_JointEnergy,Case-1_original_glcm_Contrast,Case-1_original_glcm_DifferenceEntropy,Case-1_original_glcm_InverseVariance,Case-1_original_glcm_DifferenceVariance,Case-1_original_glcm_Idn,Case-1_original_glcm_Idm,Case-1_original_glcm_Correlation,Case-1_original_glcm_Autocorrelation,Case-1_original_glcm_SumEntropy,Case-1_original_glcm_MCC,Case-1_original_glcm_SumSquares,Case-1_original_glcm_ClusterProminence,Case-1_original_glcm_Imc2,Case-1_original_glcm_Imc1,Case-1_original_glcm_DifferenceAverage,Case-1_original_glcm_Id,Case-1_original_glcm_ClusterTendency,Case-1_original_firstorder_InterquartileRange,Case-1_original_firstorder_Skewness,Case-1_original_firstorder_Uniformity,Case-1_original_firstorder_Median,Case-1_original_firstorder_Energy,Case-1_original_firstorder_RobustMeanAbsoluteDeviation,Case-1_original_firstorder_MeanAbsoluteDeviation,Case-1_original_firstorder_TotalEnergy,Case-1_original_firstorder_Maximum,Case-1_original_firstorder_RootMeanSquared,Case-1_original_firstorder_90Percentile,Case-1_original_firstorder_Minimum,Case-1_original_firstorder_Entropy,Case-1_original_firstorder_Range,Case-1_original_firstorder_Variance,Case-1_original_firstorder_10Percentile,Case-1_original_firstorder_Kurtosis,Case-1_original_firstorder_Mean,Case-1_original_glrlm_ShortRunLowGrayLevelEmphasis,Case-1_original_glrlm_GrayLevelVariance,Case-1_original_glrlm_LowGrayLevelRunEmphasis,Case-1_original_glrlm_GrayLevelNonUniformityNormalized,Case-1_original_glrlm_RunVariance,Case-1_original_glrlm_GrayLevelNonUniformity,Case-1_original_glrlm_LongRunEmphasis,Case-1_original_glrlm_ShortRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunLengthNonUniformity,Case-1_original_glrlm_ShortRunEmphasis,Case-1_original_glrlm_LongRunHighGrayLevelEmphasis,Case-1_original_glrlm_RunPercentage,Case-1_original_glrlm_LongRunLowGrayLevelEmphasis,Case-1_original_glrlm_RunEntropy,Case-1_original_glrlm_HighGrayLevelRunEmphasis,Case-1_original_glrlm_RunLengthNonUniformityNormalized,Case-1_original_glszm_GrayLevelVariance,Case-1_original_glszm_ZoneVariance,Case-1_original_glszm_GrayLevelNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformityNormalized,Case-1_original_glszm_SizeZoneNonUniformity,Case-1_original_glszm_GrayLevelNonUniformity,Case-1_original_glszm_LargeAreaEmphasis,Case-1_original_glszm_SmallAreaHighGrayLevelEmphasis,Case-1_original_glszm_ZonePercentage,Case-1_original_glszm_LargeAreaLowGrayLevelEmphasis,Case-1_original_glszm_LargeAreaHighGrayLevelEmphasis,Case-1_original_glszm_HighGrayLevelZoneEmphasis,Case-1_original_glszm_SmallAreaEmphasis,Case-1_original_glszm_LowGrayLevelZoneEmphasis,Case-1_original_glszm_ZoneEntropy,Case-1_original_glszm_SmallAreaLowGrayLevelEmphasis,Case-1_original_ngtdm_Coarseness,Case-1_original_ngtdm_Complexity,Case-1_original_ngtdm_Strength,Case-1_original_ngtdm_Contrast,Case-1_original_ngtdm_Busyness
 528190.0, 1219.55278689, 527150.333333, 1309.3205887925478, 0.0298123362256, 0.0, 0.5995799396211805, 2.00805969268, 1219.55278689, 0.0, 1058549.33635, 785.0423595730044, 752.0, 1162.0, 3.0938985970383914, 17.359103731611732, 4.489367436889858, 234565.28138737954, 99974.84547605975, 0.027515295844642854, 0.5333034062004803, 0.444092620813305, 67.25829720365778, 9.105838571709663, 2.9165103791017857, 1124.2519680418031, 0.0036680448764249405, 0.1332662537135752, 3.7661801486697732, 7.5323602973395465, 3.2947296605571577, 43.283164715292685, 0.24763212933745637, 0.9988173391687951, 0.15207680204915375, 0.11944890845243689, 0.5273375231384503, 0.11944356217833094, 0.10511611235642884, 0.9891412891369031, 0.9402772565814954, 0.9804789808889794, 17.18441278700877, 3.17526073150852, 0.9843811681377677, 3.0600161335819696, 547.4148600078008, 0.991415182116659, -0.7637458441084811, 0.11944605710624706, 0.9402774466712414, 12.120615625875441, 55.0, 1.0460386433139683, 0.189278186781385, 71.0, 4481924283.0, 23.286080153002366, 34.22130392838447, 4481924283.0, 241.0, 92.11644526187686, 143.0, 13.0, 2.671897255949986, 228.0, 1892.2377709969176, 35.0, 3.701240715965209, 81.1985327249664, 0.04907128728436676, 3.497776750868744, 0.12386222118859935, 0.16225209071269162, 167.5758831658549, 10482.215405207658, 235.40803351274494, 7.920167915628426, 9160.87214929478, 0.37861611550654745, 3138.424899775585, 0.12233334595505405, 37.53657450303657, 6.829446136846501, 20.560491685292433, 0.14210059039000425, 4.028813155654361, 3648219.6044139713, 0.14831912159855576, 0.4187518718022288, 2314.860347322721, 819.9081041968162, 3657349.0473950794, 14.436774856044488, 0.010465930820348739, 422349.22957815026, 44668854.14743126, 20.842076700434152, 0.6731098751129094, 0.15144682577397953, 5.133565515509221, 0.09533968026053484, 9.112613527637232e-05, 5.343461326261567, 0.004539734680105657, 0.00820785232539791, 353.41906638864856
 445156.0, 1231.78082466, 444110.083333, 1293.6085491437282, 0.0315403442632, 0.0, 0.6589526006931025, 2.00965180377, 1231.78082466, 0.0, 892506.630041, 852.4267177370908, 689.0, 1126.0, 3.275563516294831, 16.681920495287045, 4.73649165589048, 158621.74567118043, 87822.54003091052, 0.03486447829182508, 0.6755865300778029, 0.35632844591824087, 63.77810026148137, 9.519504898879612, 3.615035014120174, 1010.5604574576104, 0.005056121880970737, 0.1464496687490544, 3.6516035766948267, 7.303207153389653, 3.389896266613024, 53.439006166262864, 0.24256668946341908, 0.9984934013710893, 0.1505772709337576, 0.1521687395353723, 0.6151333101169086, 0.15209470403492026, 0.1289825315455498, 0.9861703669574142, 0.9239393215924585, 0.9765790867104847, 16.507068093659452, 3.237511828188275, 0.9821447545924743, 3.248934670254499, 651.7220441629868, 0.9888946726078844, -0.7200226243903343, 0.15212925393513121, 0.9239419539658079, 12.843569941482624, 54.0, 1.1741433639179288, 0.19728486200547785, 67.0, 3634652769.0, 23.18002633210612, 34.79432005017377, 3634652769.0, 241.0, 90.35981811947352, 147.0, 12.0, 2.654065209299416, 229.0, 2010.8654366069898, 32.0, 3.919275897413242, 78.44763408782539, 0.061869860458330164, 3.6170443693863614, 0.13692121364016213, 0.16395162148233858, 113.69383689665688, 11343.642729682928, 155.35936796238838, 9.019519483295138, 12862.638729755348, 0.44013365198743304, 1898.5208510768352, 0.15543932913405636, 27.154981061549474, 6.418689361462107, 19.879745913456773, 0.1861486600607027, 4.265996382859147, 2015358.3480926557, 0.14573435650720748, 0.44184424886283863, 3323.9942841951347, 1096.359564003722, 2018859.7530240596, 14.94664793232211, 0.01689969359056151, 304760.9722985499, 20412861.678452745, 21.238468695998936, 0.6913084996573466, 0.15614907242380607, 5.009379581114505, 0.10348553425030238, 8.426157995742132e-05, 6.828534759953433, 0.004406133088633741, 0.0110633781359881, 406.96508705436884
 555390.0, 1265.45051266, 554235.833333, 1340.9320868155833, 0.0293114906487, 0.0, 0.7117063431140209, 2.0085440103, 1265.45051266, 0.0, 1113207.06333, 954.3498718717716, 857.0, 1139.0, 3.802340291524521, 20.715790705630276, 4.619158533795548, 254641.43178307134, 89497.99806262266, 0.02631193282304476, 0.5907377482010048, 0.4584912075893901, 67.80306811429806, 8.64407343896134, 2.7771488635423434, 1365.734058949567, 0.003154820784843996, 0.12555704264099726, 4.102685296424682, 8.205370592849365, 3.454875130415278, 44.98908958266863, 0.1987652188429324, 0.9988718358366275, 0.13023142442263907, 0.11394494555495797, 0.511144998979711, 0.11393308128904446, 0.10088246572924074, 0.989641991759476, 0.9430313237876133, 0.9849037892140498, 20.54938345046402, 3.340888897677586, 0.9872618785915802, 3.774320430153285, 688.2224849910642, 0.9942564985996766, -0.7858110288101241, 0.11393861794647077, 0.9430317456281792, 14.983336775058183, 66.0, 0.7895525650187347, 0.16114441754915046, 83.0, 5760428514.0, 27.386244859589716, 38.520603971213355, 5760428514.0, 237.0, 101.84233962413548, 163.0, 14.0, 2.8506330007154856, 223.0, 2322.8676388629237, 35.0, 3.024484660684319, 89.71618862421002, 0.04079420019468133, 3.9466404066135, 0.11545511069387476, 0.14636061992394256, 178.427297193344, 9512.188783840487, 252.90894892784343, 8.797064920182104, 8540.380617014056, 0.3615214923846879, 4320.887403896403, 0.1170168710275662, 36.026238755309, 7.032090611087023, 23.746985227195964, 0.1314907606703889, 3.9533029999318394, 3472106.717171717, 0.14527219234788757, 0.4020285575965835, 2149.244668911336, 776.6251402918069, 3482899.618406285, 15.682369582982119, 0.009625668449197862, 404782.34393817274, 52438814.896184064, 23.307706696595584, 0.6596003680414951, 0.1236945545441161, 5.2482437868637515, 0.07583645386436186, 0.0001049407904080029, 4.675312955529161, 0.004424165565854132, 0.009613025735953299, 333.8588719691894
 386576.0, 1065.61203071, 385600.833333, 1125.579778694542, 0.0330520221595, 0.0, 0.6763774881293425, 2.01020385405, 1065.61203071, 0.0, 775136.28129, 761.3168234025956, 653.0, 895.0, 4.066551485099147, 22.940705061876578, 4.767317548789516, 167418.5233175365, 58639.919808782746, 0.026182980711504628, 0.6292166718914889, 0.43308048952220657, 66.93313087206656, 7.728674888477593, 2.825971281677267, 1499.4921826497248, 0.0029000501265126354, 0.1132336203529796, 4.332291692331708, 8.664583384663416, 3.553608928490596, 45.04001541468908, 0.19291988743234748, 0.9988060428338108, 0.1199691317305757, 0.12059282345777941, 0.5304390358868851, 0.12049045909561053, 0.10595467652948333, 0.9890423927632653, 0.9397363448670043, 0.9850457664780811, 22.74106844938315, 3.432719580098837, 0.9873312450264171, 4.032597049796452, 734.3280251343776, 0.994716684135052, -0.7812577947897085, 0.12053822913128935, 0.9397399844887703, 16.00979537572803, 67.0, 0.7230853291683963, 0.1516905338375449, 86.0, 4488190727.0, 28.17392440685852, 40.00165099202874, 4488190727.0, 239.0, 107.75023054425131, 173.0, 12.0, 2.921432780089797, 227.0, 2477.0614804686725, 38.0, 2.835422100267498, 95.56699588179298, 0.03652993557713416, 4.089239899801435, 0.10306262399296341, 0.14431644389307963, 131.88346950600746, 6925.7928798134735, 198.3106093994204, 8.565783384425949, 5747.515599183867, 0.34037256534063565, 3769.5702114987826, 0.12416316584578453, 27.0762509626271, 7.0646247782392635, 25.503181996137318, 0.11998396376744883, 4.1072346700736695, 2625208.5266857785, 0.14628731971803233, 0.3995414105587443, 1372.4247452692869, 502.49694323144104, 2637873.850363901, 15.88406091695994, 0.008885704234096271, 260656.9805994481, 45449103.848617174, 23.605822416302765, 0.6572702161201407, 0.12246025460968797, 5.273909446011048, 0.07496828412140034, 0.00014602439614116493, 4.774024176603531, 0.005883761780496579, 0.010847907917712726, 243.3275433605306
 673864.0, 1422.97294423, 672587.083333, 1481.2629417846856, 0.0274910700713, 0.0, 0.6966285416361162, 2.00775001954, 1422.97294423, 0.0, 1350386.72971, 1031.8900429150888, 834.0, 1244.0, 1.948622444057585, 12.69060670995928, 3.920187050378901, 352301.8165564565, 159819.42350682037, 0.02237261016928212, 0.31245309700461904, 0.522808484436706, 69.89687533389527, 11.119684293919113, 2.3146192985047804, 854.5997070625526, 0.003492475943489218, 0.15687546396986457, 3.270027746461487, 6.540055492922974, 2.872412229966618, 21.715091354994712, 0.29775199818216963, 0.9988468775844076, 0.20047502168809375, 0.09455693179177466, 0.4507428139466433, 0.09453319253487044, 0.0855249402549969, 0.9905456880139515, 0.9527291306663221, 0.9754518423684104, 12.572127231201499, 2.777773289029397, 0.9792859759685391, 1.9263193500776001, 225.53581004961518, 0.986768008404068, -0.7759624492603423, 0.09454427085475907, 0.9527299747287897, 7.610720468518626, 44.0, 1.0975874393454246, 0.2371686623811635, 60.0, 3989824902.0, 18.672554128779765, 27.068534667021424, 3989824902.0, 204.0, 76.94684022802528, 118.0, 12.0, 2.352755139246619, 192.0, 1174.099361903075, 33.0, 3.9886222664608204, 68.89642123633256, 0.04802174771297049, 2.4314414930321773, 0.14382215744417545, 0.19599598551818354, 273.0723389046046, 12865.715662959648, 381.98696237699176, 4.895440110643976, 6976.478557891964, 0.3154216988311312, 3557.511797171188, 0.09739465233340852, 70.27570726725956, 6.943860004283788, 15.626278465651914, 0.10583585531951246, 2.6695669022928703, 8357021.349244261, 0.1860322865227833, 0.3281388169527135, 1474.9839822024471, 836.215127919911, 8379495.594660734, 9.17499451284969, 0.006670485439198414, 1200047.871771886, 81282717.82714127, 14.942157953281423, 0.5952272581920287, 0.17816446187093468, 5.359312248309412, 0.09995175915718602, 7.383145174924602e-05, 3.6043652721910036, 0.003281211530278103, 0.005103713524440304, 476.4694805160793
 465521.0, 1205.16596367, 464503.083333, 1261.473120948783, 0.0310827865995, 0.0, 0.6246642090099885, 2.00894467783, 1205.16596367, 0.0, 933160.997096, 787.9971092848331, 711.0, 1063.0, 3.3463800932946564, 17.64546175145697, 4.421395155417926, 222224.04152122032, 84787.03178374337, 0.025914637473519245, 0.5167357693027864, 0.47736630897686744, 68.36713918383919, 9.858103477501187, 2.7168732128172595, 1156.7596843106971, 0.0034341085773681662, 0.1408313597181994, 3.7695490585245675, 7.539098117049135, 3.301021805347495, 45.79882402389246, 0.24325741742995888, 0.998921331569318, 0.15062953201619905, 0.10894551149890667, 0.49627363179900014, 0.10894551149890667, 0.09701540985647802, 0.9900958625910086, 0.9455272442505468, 0.9835407574103014, 17.465216453272607, 3.1920762938485914, 0.9856120967550969, 3.310177990648178, 600.7089388883518, 0.9928985615491686, -0.7843665630094359, 0.10894551149890667, 0.9455272442505468, 13.131766451093803, 61.0, 0.9790799657541145, 0.18213363475276811, 72.0, 4038955091.0, 25.217576715438472, 35.95101790096516, 4038955091.0, 243.0, 93.1461424154143, 150.0, 14.0, 2.7223446136612304, 229.0, 2043.6285131798443, 33.0, 3.4746725576638973, 81.44062459051257, 0.044996598839000645, 3.5445975676607655, 0.12277051535951827, 0.1558809338302542, 246.17070691283834, 8137.4465133151025, 326.9909075920577, 8.074455938201186, 7040.495061529011, 0.367802762676994, 3944.8768182092654, 0.11218935343410931, 57.915870785734185, 6.945423419908215, 21.62655758053757, 0.13500933752345257, 3.8935307439060405, 4095361.550892955, 0.14881039978631355, 0.42197654586522276, 1803.1057804820969, 635.8668382869179, 4107230.5136906155, 15.032418226735336, 0.009178962925410454, 599802.5268132726, 45022563.3042359, 21.666276620641234, 0.6755949721591007, 0.138922978705138, 5.116287842488613, 0.08711969180685315, 0.00012208226483872284, 4.711450095583518, 0.005736263554084751, 0.00810373177358998, 286.5664917659772
 602413.0, 1272.20006288, 601194.583333, 1229.7651597343695, 0.0285337357589, 0.0, 0.8568394930201771, 2.00810832412, 1272.20006288, 0.0, 1207263.84721, 1053.7113560006744, 942.0, 1002.0, 2.452234609057769, 17.06878337618876, 4.348009452984304, 279989.58145491546, 111316.56833932866, 0.025005896371060207, 0.4652740706949014, 0.4647801117421362, 68.0610229194921, 8.598547252390158, 2.6555183717329442, 1122.177106071748, 0.00314500936543449, 0.1243291362151477, 3.813931037782024, 7.627862075564048, 3.1974348760731424, 15.539158206986759, 0.20287085435512478, 0.9986444927728788, 0.15000199716043244, 0.111151886691331, 0.5026323909567828, 0.11114407552638422, 0.09869351556214959, 0.9888852657986458, 0.9444265562271177, 0.97711525972593, 16.91960360099518, 3.086253361153131, 0.9781250086730346, 2.42909953769065, 248.25816247267255, 0.9908018524121743, -0.7700307589736428, 0.11114772073669271, 0.9444268339574269, 9.605246264071269, 57.0, 0.5301511441555277, 0.1847844723459299, 79.0, 4994907456.0, 23.355315561010478, 31.737792947857887, 4994907456.0, 218.0, 91.05767463750315, 137.0, 14.0, 2.6058115892804112, 204.0, 1493.6245806039067, 35.0, 2.6645475464619963, 82.44923001329653, 0.041384020603109826, 2.7323690316470914, 0.11480057602101512, 0.16829649078627656, 194.11335335620151, 11556.492483227194, 273.0778882268812, 6.87731656103421, 8187.283946890281, 0.3380123830619786, 3675.0219689504274, 0.11407912843846331, 40.429325394654256, 6.891777280571797, 20.14140005526744, 0.11909773316136306, 3.121332810658626, 4848506.897665753, 0.1568862703272039, 0.34754606299402246, 1853.4631539471218, 836.6744796549784, 4861266.745734109, 12.213677525068634, 0.008852730601763241, 576413.4899211554, 64980301.44665292, 19.638477404837804, 0.6130106064857579, 0.14900390647053385, 5.419942118821072, 0.08642383386236316, 8.606092734515237e-05, 3.769562288302624, 0.002829415561180061, 0.007555960125315122, 401.941676389908
 572098.0, 1279.22671955, 570938.583333, 1264.935385180009, 0.0290273403882, 0.0, 0.7234948049284289, 2.00823137452, 1279.22671955, 0.0, 1146576.77598, 915.1741797478777, 795.0, 1135.0, 2.7970224667575527, 16.71940996123042, 4.319248776686141, 276260.3598299592, 110835.11833986484, 0.023276889184285336, 0.41290751736770925, 0.4828899241562795, 68.69720921939947, 9.402297518959736, 2.4694688834165586, 1112.9577467496827, 0.003079253021251554, 0.1347430396891673, 3.721873608984994, 7.443747217969988, 3.1966480998689235, 33.67398499737547, 0.2705256433067321, 0.9987221866824773, 0.1596569131588658, 0.10478242635605611, 0.4831470510059652, 0.1047363585022831, 0.0936933637067516, 0.9895244376758865, 0.9476235285351793, 0.9810632613231215, 16.56717041838358, 3.091723725968981, 0.9845378968457612, 2.767209356045542, 421.24982369414266, 0.9917009025683989, -0.7821974905424343, 0.10475785683404384, 0.9476251665033134, 10.964054997826116, 52.0, 0.9703342399597227, 0.1937344971313741, 70.0, 4650056433.0, 22.78689300620437, 32.83056554012853, 4650056433.0, 224.0, 90.15584682025536, 142.0, 13.0, 2.6308054296744183, 211.0, 1701.016440014561, 35.0, 3.520649528262142, 80.16894832703488, 0.039515168886912935, 3.163701407570838, 0.12343044618687843, 0.16800627284361871, 181.56497705254253, 10353.703488427436, 270.5690306283857, 5.90369866361211, 6350.178499118581, 0.30786613922710443, 3566.9136609626526, 0.10774465214001797, 41.97249315530729, 7.081806946640353, 19.5938105778009, 0.10266893206063064, 2.940638455200959, 5430512.425805785, 0.17305511092005096, 0.3412129282953586, 1377.4765915283626, 698.6234827842458, 5450595.18404756, 10.876102809532963, 0.007056483329779164, 655311.6280421998, 66911492.219717614, 17.52861035422343, 0.6072363199295118, 0.14483444755437747, 5.347724902420253, 0.08159047441499578, 9.317941994008677e-05, 3.5359472532897342, 0.003342333526462683, 0.00809888443169984, 420.0505609025761
 480211.0, 1200.99500415, 479190.083333, 1328.0397647699326, 0.0307666080981, 0.0, 0.5722154834085111, 2.00863903174, 1200.99500415, 0.0, 962519.905004, 759.9249159835523, 737.0, 1114.0, 2.737664638321589, 14.984873316104796, 4.333288849052186, 218428.86002819595, 100045.35384029103, 0.026834836430431053, 0.46307736472707123, 0.4548601761063281, 67.59849940963451, 10.614878278106612, 2.8493482087456807, 968.8404243134788, 0.003943006925886389, 0.1539114071593898, 3.4894189914649028, 6.9788379829298055, 3.1637561788179127, 40.2300265538981, 0.27059854024682306, 0.9988509010507933, 0.16975446004786657, 0.11605911448373415, 0.5174530059737221, 0.11605519453326107, 0.10252144755628666, 0.9894493773069581, 0.9419716971422842, 0.978556226800455, 14.824750136290156, 3.0476836993124032, 0.9831497600932744, 2.706725371958747, 478.98084793605074, 0.9895612434934278, -0.7597916345547923, 0.11605702384348185, 0.9419718365183012, 10.710842373351255, 50.0, 1.1800223433369483, 0.20833623936205342, 65.0, 3464410878.0, 21.45765137265977, 31.775478595241598, 3464410878.0, 232.0, 84.93733780784527, 133.0, 13.0, 2.5580350928800852, 219.0, 1672.6442687387616, 32.0, 4.2005099606535214, 74.44264292154907, 0.05180667442425592, 3.144124115938676, 0.13843607910471298, 0.17300028916526886, 191.2617440210655, 9896.673679921834, 262.8803421514625, 7.028254519173039, 7870.38627753669, 0.37185271368184475, 2917.243410055559, 0.11916428403347694, 47.37504560120091, 6.775322752787344, 18.35810601065849, 0.13787493327393344, 3.5927804863851516, 3696845.964163737, 0.15945069521423963, 0.39448642677766493, 1917.993006993007, 775.2492801316331, 3706601.121966269, 13.068132064825159, 0.010124716010253826, 519276.92058775347, 38137087.814685315, 19.27190456602221, 0.6532644975896318, 0.15343108073325162, 5.204215338953764, 0.09359073648587342, 9.664357761706991e-05, 5.463160574036332, 0.0053750046998911226, 0.007065891537060186, 328.63855811993267
 651395.0, 1392.62342361, 650127.583333, 1456.6957843146085, 0.027801083648, 0.0, 0.707460910312497, 2.00796529594, 1392.62342361, 0.0, 1305433.62527, 1030.5553256195897, 885.0, 1208.0, 2.8255621476229758, 17.065454908312162, 4.460523739551416, 286891.2307662785, 125491.12193830164, 0.027081911436786177, 0.510340891802569, 0.44042590251119296, 67.17527920846798, 8.927248975379605, 2.872678721429771, 1106.5189017416467, 0.0032778157218610704, 0.12882767273295248, 3.7659836076340745, 7.531967215268149, 3.261019524063839, 36.05098852641136, 0.2576577124617671, 0.9988135118379101, 0.1538171349907705, 0.1198373047606608, 0.5283901802189944, 0.11977229209902579, 0.1053980970994288, 0.9891091143736823, 0.9401021516713928, 0.9786234497891977, 16.926087032606553, 3.1409680843141654, 0.982182913671071, 2.8033666444361875, 458.5795157971877, 0.9908163092386868, -0.7608204119414497, 0.11980263134112214, 0.9401044632326954, 11.093629272984089, 52.0, 1.0082145780469773, 0.19264980839322018, 72.0, 5422274862.0, 22.66815363575045, 32.68287138567406, 5422274862.0, 233.0, 91.23648685893639, 140.0, 9.0, 2.6363773149453755, 224.0, 1708.7123927168382, 37.0, 3.7341532147063794, 81.33501178240546, 0.04098646256654509, 2.9936911210096038, 0.10950733144087957, 0.1731508849138701, 167.1168858771658, 13834.425680458015, 234.89199037258203, 7.3875970722379805, 10782.45396441473, 0.3657152392385184, 2985.7274538128895, 0.12263872151306042, 39.59518623066748, 6.75602461532097, 19.98878902116266, 0.13512276577271176, 3.242476097421478, 4384625.240715227, 0.16439771224188035, 0.3970892339181479, 2673.6018119708897, 1106.8897965245803, 4393985.149413337, 13.486440356650636, 0.010336278295043714, 509110.39585717855, 55222232.1223823, 19.717659290063864, 0.65555018229215, 0.1269551083452452, 5.1299461564870565, 0.07806943555711114, 7.11951923565506e-05, 5.419670603716731, 0.0036178507594089443, 0.00749017452890488, 424.30686510895373
